artist_id,artist_active_year_begin,artist_associated_labels,artist_contact,artist_favorites,artist_handle,artist_members,artist_name,artist_website
10274,,,,2,Fuck_Ton,"Matt Conboy: Drums
Mark Kleeb: Organ
Edan Wilber: Bass",Fuck Ton,http://www.facebook.com/group.php?gid=366804127148
10275,,,Keller,0,Meek_is_Murder,"Keller -Vocals/Guitars
Frank - Drums
Sam - Bass",Meek is Murder,http://www.myspace.com/meekismurder
10276,2004.0,,Ben Umanov,0,The_Binary_Code,"Jesse Zuretti
Umar Fahim
Michael Apprich",The Binary Code,http://www.myspace.com/thebinarycodenj
10277,,Profound Lore,,3,Castevet,,Castevet,http://www.castevet.com/
10278,,,,0,Hung,,Hung,http://www.myspace.com/hungrocks
10279,,The Path Less Traveled Records,,0,Pyrrhon,"Dylan DiLella - Guitars
Doug Moore - Vocals
Erik Malave - Bass
Alex Cohen - Drums ",Pyrrhon,http://pyrrhonband.bandcamp.com/
10280,,,,0,Mutant_Supremacy,,Mutant Supremacy,http://mutantsupremacy.com/
10281,,"Closed Casket Activities
RTF
Trip Machine Labs
Mayfly",,0,Incendiary,"Brendan - Vox
Bobcat - Guitar
Lomeli - Drums
Audley - Guitar
Kevin - Bass ",Incendiary,http://www.myspace.com/incendiaryhc
10283,,,,0,The_Ghost_In_Black_And_White,,The Ghost In Black And White,http://www.myspace.com/theghostinblackandwhite
10284,,Seventh Rule Recordings,,0,Wetnurse,"Gene Fowler, vox
Greg Kramer, guitar
Garett Bussanick, guitar
Ryan Jones, bass
Curran Reynolds, drums",Wetnurse,http://www.myspace.com/wetnursenyc
10285,,Giddy-Up! Records,,0,Moth_Eater,"John A. - Vocals
John C. - Lead Guitar
Buckshot - Bass Guitar
Dave - Drums ",Moth Eater,http://www.myspace.com/motheater667
10286,,The End Records,,0,Hull,,Hull,http://hull.bandcamp.com/
10287,,,,0,The_Austerity_Program,Thad Calabrese plays bass and Justin Foley sings and plays guitar.,The Austerity Program,http://www.austerityprogram.com
10288,,"Willowtip
LevelPlane/Enucleation
Chainsaw Safety",,0,Defeatist,"A Nichols: guitar, vocals
J Scott: bass
J Stallings: drums ",Defeatist,http://www.myspace.com/defeatistgrind
10289,,The End Records,,0,Goes_Cube,"Kenny Appell: Drums
David Obuchowski: Guitar/vocals
Matt Tyson: Bass",Goes Cube,http://goescube.com/
10290,,Profound Lore Records,,3,Krallice,"Mick Barr, Colin Marston, Lev Weinstein, Nick McMaster ",Krallice,http://www.myspace.com/krallice
10291,,Epitomite Productions,,0,Abacinate,"Todd Stern/guitar
Dan Higgins/guitar
Jason Sica/vocals
Matt Babulski/bass
Justin Spaeth/drums


",Abacinate,http://www.abacinate.net/
10292,,,,0,IKILLYA,"Dave - Guitar
Jason - Vocals
Mansa - Bass
Jeff Gretz & Matt Zeboski - Live Drums ",IKILLYA,http://www.ikillya.com/
10293,,Mountains of Madness Label,,0,Atakke,"Puke - Bilous Regurgitations
Holocaust - Subterranean Vibration
Dozer - Harvester of Death
Awry - Human Pesticide
Facegrind - Modulistic Terror ",Atakke,http://www.myspace.com/atakkehatesyou
10294,,,,1,Empyreon,"Frank Godla - Drums
Mike Khalilov - Keys/Guitar 
Aaron Joos - Vocals 
Matt Brennan - Bass ",Empyreon,http://www.myspace.com/empyreon
10295,,,,0,Elliott_SharpJack_Womack,,Elliott Sharp/Jack Womack,
10296,,,,26,Monk_Turner__Fascinoma,"Monk Turner, Fascinoma",Monk Turner + Fascinoma,http://www.monkturner.com
10297,,,,1,Instinct_Control,Ryan T. Dunn,Instinct Control,http://liscentric.com/
10298,,,,2,Jordi_Fresco,,Jordi Fresco,
10302,,,,0,Overdude,,Overdude,
10303,,,,0,timide_et_fragile,,timide et fragile,
10305,,,,2,Bloem,,Bloem,
10306,,,,1,Caroline_Ono,,Caroline Ono,
10307,,,,5,Crank_Sturgeon,,Crank Sturgeon,
10308,,,,2,Crash_Duo,,Crash Duo,
10309,,,,1,DonovanMontagPearson,,Donovan/Montag/Pearson,
10310,,,,1,FluiD,,FluiD,
10312,,,,0,Graham_Dunning,,Graham Dunning,
10313,,,,6,Hal_McGee,,Hal McGee,
10314,,,,0,Igors_Roomy_Lab_Coat,,Igor's Roomy Lab Coat:,
10315,,,,1,John_Hyatt,,John Hyatt,
10316,,,,0,Juca_Pimentel_and_Anton_Mobin,,Juca Pimentel and Anton Mobin,
10317,,,,0,Lux_P0G0,,Lux P0G0,
10318,,,,0,Noise_Research_and_Richard_Knight,,Noise Research and Richard Knight,
10319,,,,0,PAS_with_Big_Brother_on_Acid,,PAS with Big Brother on Acid,
1032,1979.0,RIM,,12,Sexton_Ming,Sexton Ming,Sexton Ming,http://www.sextonming.co.uk/
10320,,,,0,Planetaldol__Ayato,,Planetaldol & Ayato,
10321,,,,2,Sinus_Buds,,Sinus Buds,
10322,,,,0,Thanato_Twist_with_Olegs_Sound_System,,Thanato Twist with Oleg's Sound System,
10323,,,,1,Frdric_D_Oberland,,Frédéric D. Oberland,
10325,,,,0,Venice,,Venice,http://soundcloud.com/venice-1/
10326,,,,0,Ten_Thousand_Hours,James Ilgenfritz & Guests,Ten Thousand Hours,http://tenthousandhourspodcast.com/
10327,,,,2,Lucy_Foley,,Lucy Foley,http://music.lucyfoley.com/
10328,,,,0,Electra,"Nitzan Horesh - Guitar, Vocals
Boaz Wolf - Drums, Vocals
Doron Farhi - Bass, Vocals",Electra,www.electramusic.com
10331,,,,0,Itamar_Ziegler,,Itamar Ziegler,www.itamarziegler.com
10332,,,,0,Kitzu,,Kitzu,http://www.kitzuband.com/
10333,,,,1,Work_Dogs,"Rob K
Scott Jarvis",Workdogs,http://www.workdogs.net/
10334,,,,10,The_Vv_Seashore,"Elroy Oversex - vox, stonewashed nylon six string, VCS 3 climax z9
Lord Fuck - kinderklavier, korg MS20, space organ, rickenbacker bass (stolen from Roger Waters, or Lemmy, we don’t know anymore)
Atomherr Zoppa - drums",The Vévé Seashore,http://theveveseashore.com/
10335,,,,1,Akhet,"Brad Rose, Eden Hemming Rose, Michael ""Dung"" Donnelly",Akhet,
10336,2005.0,"Deep Water Acres, Foxglove, Students Of Decay",,10,Alligator_Crystal_Moth,"Brad Rose, Michael ""Dung"" Donnelly",Alligator Crystal Moth,
10337,,,,3,Indias_Indios,,Indias Indios,http://caleuche-video.blogspot.be/p/indias-indios.html
10340,,,,9,Cheapshot,,Cheapshot,http://cheap5hot.tumblr.com/
10341,,,,86,Mr__Mrs_Smith,Hollis Smith,Mr. & Mrs. Smith,http://www.mrandmrssmithhollis.com/
10343,,,,0,September_29th,,September 29th,
10344,,,,1,The_Goner,,The Goner,http://svartamarknaden.wordpress.com
10345,,,,5,Least_Carpet,Marco Martini,Least Carpet,http://myspace.com/leastcarpet
10346,,,,0,Charlie_Boraley,,Charlie Boraley,http://bflex-magazine.blogspot.com/
10347,,,,0,Giovanni_Cipolla,,Giovanni Cipolla,
10348,,,,1,Joanna_Sandsmark,,Joanna Sandsmark,
10349,,IDIOSYNCRATICS RECORDS,,11,dronment,,dronæment,http://dronaement.nauzemuzick.net
10350,,,,1,Michael_House,,Michael House,
10351,,,,1,The_Moot,"Clare Dowling
Eryl Whiteley",The Moot,http://www.mootmusic.co.uk
10352,,,,0,Charlie_Burgess,,Charlie Burgess,
10353,,,,0,Flo_and_Eline,,Flo and Eline,
10354,,,,0,Miller_Schletty_Thomas_and_Gmez,,"Miller, Schletty, Thomas, and Gómez",
10355,,,,0,Paza_Rahm,,Paza Rahm,
10356,,,,1,Aleksi_Eeben,,Aleksi Eeben,http://aleksieeben.bandcamp.com/
10357,,,,4,8-Bit_Ninjas,,8-Bit Ninjas,
10358,,,,0,WzardKd,,W!zardK!d,http://8bc.org
10359,,,,6,Marcus_Obst,,Marcus Obst,
1036,,,,1,Miss_Chain_and_the_Broken_Heels,,Miss Chain and the Broken Heels,
10360,,,,16,Black_Bear_Combo,"Doug Abram - saxes, reeds
Gerald Bailey - trumpet
Ehsan Ghoreishi - accordion, daf (frame drum)
Andrew Zelm - euphonium
Rob Pleshar - sousaphone, tuba
Dersu Burrows - bass drum",Black Bear Combo,http://blackbearcombo.com/
10361,,,,0,Gerald_Fiebig,,Gerald Fiebig,
10366,,,,0,Carsten_Vollmer,,Carsten Vollmer,
10368,,Euphonium Record,,0,Pure_Sound_1068,"Vince Hunt - bass, vocals, tapes

with:
Harry Stafford - vocals, keyboards
Boz Hayward - guitars, piano, backing vocals
Rob Haynes - drums, backing vocals
Simon Price - drill, spoken word",Pure Sound,http://www.facebook.com/pages/Pure-Sound/75929035408
10369,,,,10,Sunslide,,Sunslide,
1037,,,WC Mgr [email],5,Miss_Derringer,"Liz McGrath - lead vocal; Morgan Slade - guitar; Sylvain de Muizon - bass; Cody James - drums; Lightnin' Bill Woodcock - lead guitar, duet vocal, harmonica. ",Miss Derringer,http://www.myspace.com/missderringer
10370,,,,0,Logoplasm,"Laura Lovreglio
Paolo Ippoliti",Logoplasm,http://www.logoplasm.org/
10371,,,,0,Cone,,Cone,http://www.facebook.com/pages/Studio-Casa-Cassette/139671282753585
10372,,,,2,Mirko_Uhlig,,Mirko Uhlig,http://mirkouhlig.com
10374,,,,0,US_Marine_Band,,U.S. Marine Band,
10379,,,,2,Reggie_Regan,Reggie Regan,Reggie Regan,http://www.lonestarwoodcraft.com/
1038,,Frog Man Jake,,0,Misty_Roses,"Robert Conroy
Jonny Perl",Misty Roses,http://mistyroses.com/
10380,,,,10,Los_Negretes,"Cinema Pereira
RockRamirez
Jinmy Vitte
Baby Juarez
Paka
Aaron Bautista
Andy Mountains",Los Negretes,http://www.myspace.com/losnegretes
10381,,,,2,Low_-_Fye,,Low - Fye,http://dyingforbadmusic.com/dfbm-03-low-fye-you-keep-them.phtml
10382,2008.0,,,29,Apache_Dropout,,Apache Dropout,http://www.myspace.com/apachedropout
10383,,,,6,Magdalena_Solis,,Magdalena Solis,http://www.magdalenasolis.com
10384,,,,2,arsonist,David Pascal,arsonist,http://www.myspace.com/arso64
10385,,,,16,SONGO_21,,SONGO 21,http://www.songo21.com/
10386,,,,8,bidibop,,bidibop,http://www.bidibop.com
10387,2010.0,,,0,Wizard_Amps,"Jesse DeRosa, Josh Millrod, Andy Borsz",Wizard Amps,http://swordkingdom.us
10388,2003.0,"HereSee,
Ehse",Chuck Bettis,0,the_Dorkestra,"Chuck Bettis - laptop
Tom Boram - synth
Catherine Pancake - drums
Bob Wagner - drums & electronics
",the Dorkestra,www.chuckbettis.com 
1039,,Yep Roc,[email] --- Melissa S,8,The_Moaners,"Melissa Swingle - guitar, vocals, harmonica; Laura King - drums   ",The Moaners,http://www.themoaners.com
10391,,Alternaive Label and Distribution,,3,Milisi_Kecoa,"Acil: Guitars
Ama: Guitars
Cupy: Bass
Dani: VOcals
Kadek: Drums",Milisi Kecoa,http://www.myspace.com/milisikecoa
10392,,,,0,Aalfang_mit_Pferdekopf,Mirko Uhlig,Aalfang mit Pferdekopf,http://aalfang.de
10393,1997.0,,,8,I_Drug_Moy_Gruzovik,"Anton Slepakov, Rostislav Chaban, Denis Shvets",I Drug Moy Gruzovik...,http://gruzovik.dp.ua
10394,,,,3,The_Echelon_Effect,David Walters,The Echelon Effect,http://www.theecheloneffect.com/
10395,,,,13,The_Ananas,"anne 
unas ",The Ananas,
10396,,,,0,Boyz_2_Moche,,Boyz 2 Moche,
10397,2005.0,,http://rolemusic.sawsquarenoise.com,165,Rolemusic,,Rolemusic,http://rolemusic.sawsquarenoise.com
10398,,,,0,Brice_Catherin,,Brice Catherin,
10399,,,,5,Sounds_of_the_Early_21st_Century,Jonny Wray & Mat Rademan,Sounds of the Early 21st Century,http://www.soundsoftheearly21stcentury.com/
10401,2006.0,,Allen Roizman,1,saynotoarchitecture,"Allen Roizman
Derek Evers",Say No! To Architecture,http://www.ghosthuntersclubcoop.com/snta.html
10402,,,socketsrecords@gmail.com,3,Big_Gold_Belt,"Xstina Midnight
Luke Jordan Wyatt ",Big Gold Belt,http://socketsrecords.com/sockets-bands/2010/8/12/big-gold-belt.html
10403,,,socketsrecords@gmail.com,4,Buildings,"David Rjich: drums
Collin Crowe: guitar
Nick McCarthy: bass",Buildings,http://buildings.muxtape.com/
10404,,,socketsrecords@gmail.com,2,Hume,"Britt Powell
Wilson Ward Kemp
Joey Doubek
Peter Tran",Hume,http://socketsrecords.com/sockets-bands/2010/7/6/hume.html
10405,,,socketsrecords@gmail.com,18,Macaw,Wilson Ward Kemp,Macaw,http://socketsrecords.com/sockets-bands/2010/9/16/macaw.html
10406,,,,3,Skeletons,"Matthew Mehlan
Jason McMahon
Tony Lowe
Jonathan Leland",Skeletons,http://skeletons.tv
10407,,,,0,Federsen,,Federsen,
10408,,,,0,Joltask,,Joltask,
10409,,,,0,helix_nebula,,helix nebula,
1041,1983.0,,Bob Strete,1,Mod_Fun,"Mick London - vox, guitar
Chris Collins - drums, vox
Bob Strete - bass, vox",Mod Fun,http://www.modfun.com
10410,,,,0,The_Gasman,,The Gasman,
10411,,,,0,freund_der_familie,,freund der familie,
10412,,,,1,Zoltan_Solomon,,Zoltan Solomon,
10414,,,,0,Miretz,,Miretz,
10415,,,,0,Emah,,Emah,
10416,,,,0,Karaoke_Tundra,,Karaoke Tundra,
10418,,,,0,Nisiru,,Nisiru,
10419,,,,0,Future_Sound_Of_Petralka,,Future Sound Of Petržalka,
1042,1999.0,"Mute, Birdman, In the Red",,8,Modey_Lemon,"Phil Boyd - guitar / vocals / moog
Jason Kirker - bass / moog
Paul Quattrone - Drums ",Modey Lemon,http://themodeylemon.com
10420,,,,0,Michael_Kelso,,Michael Kelso,
10421,,,,0,Burning_Boy,,Burning Boy,
10422,,,,0,DrGy,,DrGy,
10423,,,,0,Foolk,,Foolk,
10424,,,,1,Influenza,,Influenza,
10433,2008.0,,,1,Rmeaajlimk,Blank Realm and 6majik9 folks,Rmeaajlimk,
10434,,,,0,HENOG_le_musicien,,HENOG le musicien,
1044,,,,1,The_Moi_Non_Plus,,The Moi Non Plus,http://www.myspace.com/themoinonplus
10447,,,,1,Jeremy_Gluck_and_Binda23,,Jeremy Gluck and Binda23,http://jeremygluck.bandcamp.com/
10448,2009.0,"~taqueOT, A Beard of Snails, Rainbow Bridge Recordings",,2,__1290,"Andrij Orel, Oleg Vorobyov",Riasni Drova,
10451,,,,2,Baby_Jazz,"Samuel Cooper, Teen Wolfe.",Baby Jazz,http://babyjazz.bandcamp.com/
10452,,,,2,James_Ilgenfritz,,James Ilgenfritz,http://www.jamesilgenfritz.com/
10453,,,,0,James_Ilgenfritz__Jonathan_Moritz__Chris_Welcome,,James Ilgenfritz / Jonathan Moritz / Chris Welcome,
10454,,,,4,Luther_Blissett,,Luther Blissett,http://www.lutherblissett.net
10455,,,,6,Alien_Whale,"Colin Langenus on guitar
Matt Mottel on keyboards
Nick Lesley on drums",Alien Whale,
10456,,,,3,Jeremy_Macachor,,Jeremy Macachor,http://jeremymacachor.bandcamp.com
10457,,,,7,Eric_Boros,,Eric Boros,http://vialka.com
10458,2007.0,,blearmoon@email.com,31,Blear_Moon,Vlas Presnetsov,Blear Moon,http://blear-moon.fallowscape.org/
10459,,,,0,Bridget_Hayden,Bridget Hayden,Bridget Hayden,http://www.notwavingordrowning.co.uk/
1046,,,Ilya Monosov,1,Monosov_Swirnoff_w_Little_Howlin_Wolf_and_Peter_Barry,"Ilya Monosov
Preston Swirnoff
Peter Barry
Little Howlin' Wolf",Monosov/Swirnoff w/ Little Howlin' Wolf and Peter Barry,
10460,2007.0,,,80,Glass_Boy,Justin Charles Lambert ,Glass Boy,
10461,,,,1,Ylmoy_8,"Carnivorous Birds, Baker & Able, Flugeldar",Ylmoy 8,PleonasmMusic.org
10463,,,,3,Original_Innocence,"Music/Lyrics/Writer: Dave Nuss
Writer: Eric Sanders
Director: Pat Diamond
Stage Manager: Samantha Gallardo
Choreographer: Deborah Lohse
Costume Consultant: Camille Assaf
Lighting Consultant: Brian Tovar
Featuring: Stephen Bel Davies, Nick Houhoulis, Christiana Little, Sara Martin, Kevin Reed, Scoop Slone, Stephanie Tennill, and Meggan Utech
Guitar: Anders Nilsson
Bass: Dan Shuman
Drums: Dave Nuss
Art: Kim Seltzer and Adam Doyle
Painting: Rita Ackermann",Original Innocence,http://www.originalinnocence.org/
10464,,,,1,Ben_Mason,Ben Mason,Ben Mason,http://benmason.bandcamp.com/
10467,,,,6,2NRO8OT,,2NRO8OT,http://www.archive.org/search.php?query=creator%3A%222NRO8OT%22
10468,,,,1,Eric_Boros__Kiko_C_Esseiva,"Eric Boros, Kiko C. Esseiva",Eric Boros & Kiko C. Esseiva,
10469,,"- Tube bar records
- Lakota records
- Enraptured Records",http://www.myspace.com/plusplus2,39,Plusplus,"Adam Radmall, Bryan Styles, Rob Sillitoe,",Plusplus,http://www.facebook.com/pages/plusplus/15343715242
1047,2005.0,Drag City,,6,Monotonix,"Ami Shalev
Yonatan Gat
Haggai Fershtman",Monotonix,http://www.monotonix.com
10471,,,Chris Forsyth,12,Chris_Forsyth__The_Paranoid_Cat_Band,"Chris Forsyth -- guitars, Mike Pride -- drums, Peter Kerlin -- bass, Don Bruno -- organ, Hans Chew -- piano",Chris Forsyth + The Paranoid Cat Band,http://thechrisforsyth.com/index.html
10475,,,,0,Occult_Detective_Club,"D. A. Anguiano, A. Mess, Chris Reeves, Tyler Shults",Occult Detective Club,http://occultdetectiveclub.wordpress.com/
10479,,,,6,Chris_Forsyth,,Chris Forsyth,
1048,,,,3,Gen_Ken_Montgomery,,Gen Ken Montgomery,http://home.earthlink.net/~kenmontgomery/
10480,,,,32,Gabl,"Thomas
Mathieu
Gaëlle",Gablé,http://www.gableboulga.com/
10481,,,,2,2_Ton_Bug,"JOE RUMRILL
ALLISON KERN
MIKE BIRNBAUM
LEMMY GURTOWSKY",2 Ton Bug,http://www.2tonbug.com
10483,,,,3,Jeselsohn__Nuez,,Jeselsohn & Nuñez,http://www.wmrecordings.com
10484,2010.0,EINDBAAS,,57,RoccoW,RoccoW,RoccoW,https://twitter.com/RoccoWNL
10486,,,,2,Violence_and_the_Sacred,,Violence and the Sacred,
10487,,,,0,James_Irwin,James Irwin,James Irwin,http://www.myspace.com/mamatschimusic
10489,,,,1,Ralf_Rabendorn,,Ralf Rabendorn,
1049,,,,1,Chris_Moore,,Chris Moore,
10491,,,,3,Johannes_Bergmark,,Johannes Bergmark,
10492,,,,1,Rafal_Iwanski,,Rafal Iwanski,
10493,,,,3,GX_Jupitter-Larsen,,GX Jupitter-Larsen,
10494,,,,1,Where_Everything_Falls_Out,,Where Everything Falls Out,
10495,,,,1,The_Nothing_Machine,,The Nothing Machine,
10496,,,,1,Isak_Anderssen,,Isak Anderssen,
10497,,,,2,Rune_Martinsen,,Rune Martinsen,
10498,,,,1,Daniel_Jeczalik,,Daniel Jeczalik,
10499,,,,2,DMAH__FIORELLA16,,D.M.A.H & FIORELLA16,
105,,Floboto,,0,Cinwaves,,Cinwaves,http://www.cinwaves.com/
1050,1975.0,"	Vital, HP Music, Flamingo, New Rose, Hamster, Cordelia, Megaphone, Fan Club, CDRSM, Fruit of the Tune, Jar Music, Evelyn Place Tapes, Old Gold, Innova, Orgone, Lost Frog, Heliotrope, WM Recordings, Park the Van",,47,R_Stevie_Moore,,R. Stevie Moore,http://www.rsteviemoore.com/
10500,,,,18,Vladimr_Hirsch,Vladimír Hirsch,Vladimír Hirsch,http://www.vladimirhirsch.com
10501,,,,1,RADIO_KLEBNIKOV,,RADIO KLEBNIKOV,
10502,,,,2,Raymond_Dijkstra,,Raymond Dijkstra,
10503,,,,2,Runar_Magnusson,,Runar Magnusson,http://runarmagnusson.wordpress.com/
10504,,,,1,dysmal_abyss,,dysmal abyss,
10506,,,,1,Jeremy_Gluck_and_Dave_Fuglewicz,,Jeremy Gluck and Dave Fuglewicz,
10507,,,,2,The_Distortion_Mirrors,"Lukas Worle
Josiah Brooks",The Distortion Mirrors,http://thedistortionmirrors.com/
10508,,,,1,Dada_Action_Group,,Dada Action Group,
10509,,,,1,Mama_Baer,,Mama Baer,
1051,,"<a href=""http://ecstaticpeace.com"" target=""_blank"">Ecstatic Peace</a>","Michele Fleischli , nowjazznow@earthlink.net, [email] (andrew = thurston), Aaron Mullen [email]",14,Thurston_Moore,"Thurston Moore, Deb Googe, Steve Shelley and James Sedwards",Thurston Moore,http://www.sonicyouth.com/
10510,,,,1,Jose_Carlos_Alonso_Vazquez,,Jose Carlos Alonso Vazquez,
10511,,,,1,Earth_Incubator,,Earth Incubator,
10513,,,,3,Travis_Johnson,,Travis Johnson,
10514,,,,1,Dinner_Music,,Dinner Music,http://humanconductrecords.blogspot.com
10515,,,,1,GoatKuntCult,,GoatKuntCult,
10516,,,,2,Jaan_Patterson__Alessandra_Celletti,,Jaan Patterson & Alessandra Celletti,
10517,,,,1,DBH,,(D)(B)(H),
10518,,,,1,Bonequi,,Bonequi,
10519,,,,3,Ludo_Mich,,Ludo Mich,https://www.facebook.com/ludo.mich
10520,,,,2,Otto_von_Rhinau,,Otto von Rhinau,
10521,,,,1,John_316,,John 3:16,
10522,,,,1,The_Panjandrum_Of_Quondam,,The Panjandrum Of Quondam,
10523,,,,1,Lauris,,Lauris,
10524,,,,3,Kommissar_Hjuler__Frau_mit_Jaan_Patterson,,Kommissar Hjuler & Frau mit Jaan Patterson,
10525,,,,1,Kalendar,,Kalendar,
10526,,,,1,Big_Brother_on_Acid,,Big Brother on Acid,
10527,,,,0,noizeDemon,,noizeDemon,
10528,,,,1,Treillarmee,,Treillarmee,
10529,,,,1,The_Curio_Sideshow,,The Curio Sideshow,
1053,,,,0,Joe_Morris,,Joe Morris,
10530,,DNA Productions / Petroglyph Music / Nostress Netlabel / Buddhist On Fire / AMP-Rec,,17,Zreen_Toyz,,Zreen Toyz,http://jlhb.free.fr/zreentoyz.html
10531,,,,1,MUTATE,Ade Bordicott,MUTATE,http://www.mutate.org.uk
10532,,,,1,Mutant_Beatniks,,Mutant Beatniks,https://myspace.com/edgeofthecosmos
10533,,,,3,Yoshihiro_Kikuchi,,Yoshihiro Kikuchi,
10534,,,,1,Doublette,,Doublette,
10535,,,,3,Jeff_Gburek,,Jeff Gburek,http://www.futurevessel.com/orphansound
10536,,,,1,Mulinex,,Mulinex,
10537,,Fraction Studio,,1,MNomized,,M.Nomized,https://mnomized.bandcamp.com
10538,,,,1,dpress_hill,,dpress hill,
10539,,,,4,Philippe_Petit,,Philippe Petit,http://www.philippepetit.info/
10540,,,,1,LARA_a_Cappella,,LARA a' Cappella,
10541,,,,1,Nutrients,,Nutrients,
10542,,,,2,PAS,,PAS,
10543,,,,0,Inconnu_Ictu,,Inconnu Ictu,
10544,,,,1,Ama,,Ama,
10545,,,,1,_blank,,_blank,
10546,,,,1,Leif_Elggren,,Leif Elggren,
10547,,,,1,Justin_Clifford_Rhody,,Justin Clifford Rhody,
10548,,,,1,krupnik,,krupnik,
10549,,,,1,J_Karl_BogartteJaan_Patterson,,J Karl Bogartte/Jaan Patterson,
10550,,,,3,The_Importance_of_Birds,,The Importance of Birds,
10551,,,,1,Hyaena_Fierling_Reich,,Hyaena Fierling Reich,
10552,,,,2,Hopek_Quirin,,Hopek Quirin,
10553,,,,1,Thee_Virginal_Brides,,Thee Virginal Brides,
10554,,,,1,herr_penschuck,,herr penschuck,
10555,,,,0,Spidey_Agutter,,Spidey Agutter,
10556,,,,1,God_Pussy,,God Pussy,
10557,,,,1,Temple_Music,,Temple Music,
10558,,,,1,Imago_Meccano,,Imago Meccano,
10559,,,,1,IDEOSYNCHRONIC,,IDEOSYNCHRONIC,
1056,,,[email] â€“ brian,4,Mouthus,,Mouthus,http://ourmouthrecords.com/discography.html
10560,,,,1,Berger_Rond,,Berger Rond,
10561,,,,1,Thierry_Tillier,,Thierry Tillier,
10562,,,,1,The_Hare_And_The_Moon,,The Hare And The Moon,
10563,,,,1,The_Noisettes,,The Noisettes,
10564,,,,1,KOB,,K.O.B,
10565,,,,1,Th_W_rbl_r,,Th W rbl r,
10566,,,,1,Twisted_Sounds_of_Chaos,,Twisted Sounds of Chaos,
10567,,,,7,OWL_BRAIN_ATLAS,J.D. Nelson,OWL BRAIN ATLAS,http://owlbrainatlas.blogspot.com/
10568,,,,2,Erik_Holz_aus_Plastik__Kommissar_Hjuler,,Erik Holz aus Plastik & Kommissar Hjuler,
10569,,,,3,Richard_Lainhart,,Richard Lainhart,
1057,,,marka@subpop.com,13,Mudhoney,"Mark Arm – vocals 
Dan Peters – drums 
Steve Turner – guitar 
Guy Maddison – bass",Mudhoney,http://www.subpop.com/artists/mudhoney
10570,,,,1,Catalyst_Fantasy,,Catalyst Fantasy,
10571,,,,1,Patrizia_Oliva,,Patrizia Oliva,
10574,,,,0,Ki_Jarot,,Ki Jarot,
10575,,,,1,DOM_65,,DOM 65,
10576,,"<a href=""http://www.conspiracyrecords.com/"" target=""_blank"">Conspiracy Records</a><br><a href=""http://www.20buckspin.com/site/"" target=""_blank"">20 Buck Spin</a><br><a href=""http://sweatlung.com/"" target=""_blank"">Sweat Lung</a>",Pete,1,Whitehorse,,Whitehorse,http://getonthehorse.com/
10577,,,,1,Federale,,Federale,
10578,,,,0,The_Rusty_Bells,,The Rusty Bells,
10579,,,,3,Ostrich_Tuning,,Ostrich Tuning,http://www.myspace.com/ostrichtuning/
10580,,,,0,Pete_International_Airport,,Pete International Airport,
10581,,,,1,Snow_Monster,,Snow Monster,http://trackandfieldrecords.blogspot.com/
10582,,,,0,The_Cobblestones,,The Cobblestones,
10583,,,,24,Miss_Emma,,Miss Emma,http://profile.myspace.com/emmanaveira
10584,2008.0,,,2,Cloud_Shepherd,"Andrew Joron, Brian Lucas, Joseph Noble",Cloud Shepherd,http://cloud-shepherd.bandcamp.com/
